Data Year,Utility Number,Utility Name,Ownership Code,Ownership,Monthly,Short Form,Advanced Metering,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2018,20368,West Central Electric Coop Inc - (SD),C,Cooperative,,,X,,X,,,,,,X,X,X,X,X
2018,20371,"West Florida El Coop Assn, Inc",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,20377,West Kentucky Rural E C C,C,Cooperative,,,X,,X,X,,,,X,X,,X,X,X
2018,20379,Town of Westfield - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2018,20380,City of West Liberty - (IA),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,20382,City of West Memphis - (AR),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,20385,West Oregon Electric Coop Inc,C,Cooperative,,X,X,,,,,,,,,,,X,
2018,20387,West Penn Power Company,I,Investor Owned,X,,X,X,X,X,X,,X,,X,X,X,X,X
2018,20392,City of West Plains - (MO),M,Municipal,,,X,,X,,,,X,,X,,X,X,X
2018,20393,City of West Point - (GA),M,Municipal,,X,,,,,,,,,,,,X,
2018,20394,City of West Point - (MS),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,20396,West Point Utility System,M,Municipal,,X,X,,,,,,,,,,,X,
2018,20397,City of West Point - (NE),M,Municipal,,,X,,X,,,,X,,X,,X,X,X
2018,20401,West River Electric Assn Inc,C,Cooperative,X,,X,X,X,X,X,,X,,X,,X,X,X
2018,20404,AEP Texas North Company,I,Investor Owned,X,,X,X,X,,X,,,X,X,X,,X,X
2018,20413,Mountrail-Williams Elec Coop,C,Cooperative,X,,X,,X,,,,,,X,,X,X,X
2018,20421,Western Minnesota Mun Pwr Agny,P,Political Subdivision,,,,,,,,,,,X,,,,X
2018,20422,Whetstone Valley Elec Coop Inc,C,Cooperative,,,X,,X,X,,,,X,X,X,X,X,X
2018,20430,City of Westbrook,M,Municipal,,X,,,,,,,,,,,,X,
2018,20434,City of Westby,M,Municipal,,,X,,X,X,,,X,,X,,X,X,X
2018,20447,"Western Farmers Elec Coop, Inc",C,Cooperative,,,,,,,,,,,X,,,,X
2018,20456,Twin Valleys Public Power Dist,P,Political Subdivision,,,X,X,X,,,,X,,X,X,X,X,X
2018,20466,City of Whalan - (MN),M,Municipal,,X,,,,,,,,,,,,X,
2018,20471,Village of Wharton - (OH),M,Municipal,,X,,,,,,,,,,,,X,
2018,20472,"Wharton County Elec Coop, Inc",C,Cooperative,,,X,X,X,,,,,,X,,X,X,X
2018,20476,Western Coop Electric Assn Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,20477,City of Westerville - (OH),M,Municipal,,,X,X,X,,X,,X,,X,X,X,X,X
2018,20480,Village of Westfield - (NY),M,Municipal,,X,X,,,,,,,,,,,X,
2018,20481,City of Westfield - (MA),M,Municipal,,,X,,X,,X,,,X,X,X,X,X,X
2018,20490,City of Westminster - (SC),M,Municipal,,X,X,,,,,,,,,,,X,
2018,20502,City of Wetumka - (OK),M,Municipal,,X,,,,,,,,,,,,X,
2018,20506,"Wheatland Rural Elec Assn, Inc",C,Cooperative,,X,X,,,,,,,,,,,X,
2018,20509,Wheat Belt Public Power Dist,P,Political Subdivision,,,X,,X,X,X,,X,,X,,X,X,X
2018,20510,"Wheatland Electric Coop, Inc",C,Cooperative,,,X,,X,X,,,X,,X,X,X,X,X
2018,20512,Town of Wheatland - (WY),M,Municipal,,X,,,,,,,,,,,,X,
2018,20521,Wheeling Power Co,I,Investor Owned,X,,X,X,X,X,X,,X,,X,X,X,X,X
2018,20534,City of Whigham - (GA),M,Municipal,,X,,,,,,,,,,,,X,
2018,20535,City of White Mountain - (AK),M,Municipal,,X,,,,,,,,,,,,X,
2018,20574,White River Valley El Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,20576,"White River Electric Assn, Inc",C,Cooperative,,,X,,X,,,,X,X,X,X,X,X,X
2018,20583,Whitehall Electric Utility,M,Municipal,,,X,,X,X,,,X,,X,,X,X,X
2018,20588,City of Whitesboro - (TX),M,Municipal,,X,,,,,,,,,,,,X,
2018,20603,Northeastern Rural E M C,C,Cooperative,,,X,X,X,,,,X,X,X,X,X,X,X
2018,20604,City of Whittemore - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2018,20618,Town of Wickenburg,M,Municipal,,X,,,,,,,,,,,,X,
2018,20632,City of Wilber,M,Municipal,,X,,,,,,,,,,,,X,
2018,20639,"Wild Rice Electric Coop, Inc",C,Cooperative,,,X,X,X,,X,,X,,X,X,X,X,X
2018,20641,Village of Wilcox - (NE),M,Municipal,,X,X,,,,,,,,,,,X,
2018,20659,"WGL Energy Services, Inc.",R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,20729,Town of Williamsport - (MD),M,Municipal,,X,X,,,,,,,,,,,X,
2018,20730,City of Williamsport - (IN),M,Municipal,,X,,,,,,,,,,,,X,
2018,20731,Williamstown Utility Comm,M,Municipal,,X,X,,,,,,,,,,,X,
2018,20735,City of Williston - (FL),M,Municipal,,X,,,,,,,,,,,,X,
2018,20737,Willmar Municipal Utilities,M,Municipal,,,X,X,X,,,,X,,X,X,X,X,X
2018,20739,City of Willow Springs - (MO),M,Municipal,,X,,,,,,,,,,,,X,
2018,20785,City of Wilson,M,Municipal,,,X,,X,,,,,,X,X,X,X,X
2018,20789,City of Wilton,M,Municipal,,,X,,X,,,,,X,X,,X,X,X
2018,20792,Town of Winamac - (IN),M,Municipal,,X,X,,,,,,,,,,,X,
2018,20793,City of Winchester - (TN),M,Municipal,,,X,,X,,,,,X,X,,X,X,X
2018,20806,City of Windom,M,Municipal,,,X,,X,,X,,X,,X,X,X,X,X
2018,20811,Town of Windsor- (NC),M,Municipal,,X,X,,,,,,,,,,,X,
2018,20813,City of Winfield - (KS),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,20823,Winner Municipal Utility,M,Municipal,,,X,X,X,,X,,,,X,,X,X,X
2018,20824,Village of Winnetka - (IL),M,Municipal,,,X,,X,,,,X,,X,X,X,X,X
2018,20826,Town of Winnsboro - (SC),M,Municipal,,X,,,,,,,,,,,,X,
2018,20827,City of Winona - (MO),M,Municipal,,X,,,,,,,,,,,,X,
2018,20835,City of Winterset - (IA),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,20836,City of Winterville - (NC),M,Municipal,,X,X,,,,,,,,,,,X,
2018,20837,City of Winthrop - (MN),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,20841,"Wiregrass Electric Coop, Inc",C,Cooperative,,,X,X,X,,X,,,,X,X,X,X,X
2018,20844,Wisconsin Dells Electric Util,M,Municipal,,X,,,,,,,,,,,,X,
2018,20845,Wolverine Power Marketing Coop,C,Cooperative,X,,,,,,,,,,X,,X,,X
2018,20846,City of Woolstock - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2018,20847,Wisconsin Electric Power Co,I,Investor Owned,X,,X,X,X,X,,,X,X,X,X,X,X,X
2018,20848,City of Blue Hill - (NE),M,Municipal,,X,X,,,,,,,,,,,X,
2018,20856,Wisconsin Power & Light Co,I,Investor Owned,X,,X,X,X,X,,,X,X,X,X,X,X,X
2018,20858,WPPI Energy,A,Municipal Mktg Authority,,,,X,,,X,,,X,X,,,,X
2018,20860,Wisconsin Public Service Corp,I,Investor Owned,X,,X,X,X,X,,,X,,X,X,X,X,X
2018,20862,Wisconsin Rapids W W & L Comm,M,Municipal,,,X,,X,X,,,X,,X,X,X,X,X
2018,20880,City of Wisner,M,Municipal,,X,,,,,,,,,,,,X,
2018,20885,Withlacoochee River Elec Coop,C,Cooperative,,,X,,X,,X,,X,X,X,X,X,X,X
2018,20910,Wolverine Power Supply Coop,C,Cooperative,,,,,X,,,,,,X,,,X,X
2018,20913,Town of Wolfeboro - (NH),M,Municipal,,,X,,X,,,,X,,X,,X,X,X
2018,20924,Wonewoc Electric & Water Util,M,Municipal,,X,,,,,,,,,,,,X,
2018,20927,"Wood County Electric Coop, Inc",C,Cooperative,,,X,,X,,,,,,X,X,X,X,X
2018,20945,City of Wood River- (NE),M,Municipal,,X,X,,,,,,,,,,,X,
2018,20948,Wise Electric Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,20949,City of Woodbine - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2018,20950,Village of Winside - (NE),M,Municipal,,X,,,,,,,,,,,,X,
2018,20951,Woodbury County Rural E C A,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,20963,Woodruff Electric Coop Corp,C,Cooperative,,,X,X,X,,X,,X,,X,X,X,X,X
2018,20977,City of Woodsfield - (OH),M,Municipal,,X,,,,,,,,,,,,X,
2018,20979,Village of Woodville - (OH),M,Municipal,,X,,,,,,,,,,,,X,
2018,20980,Precinct of Woodsville,M,Municipal,,X,,,,,,,,,,,,X,
2018,20996,Wright-Hennepin Coop Elec Assn,C,Cooperative,X,,X,,X,X,,,X,X,X,X,X,X,X
2018,20997,Yellowstone Valley Elec Co-op,C,Cooperative,X,,X,,X,,X,,X,,X,,X,X,X
2018,21002,York Electric Coop Inc,C,Cooperative,,,X,X,X,,X,,X,X,X,X,X,X,X
2018,21013,City of Worthington - (MN),M,Municipal,,,X,X,X,,X,,,,X,X,X,X,X
2018,21015,City of Wrangell - (AK),M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,21021,City of Wray,M,Municipal,,X,,,,,,,,,,,,X,
2018,21048,Wyandotte Municipal Serv Comm,M,Municipal,,,X,,X,,X,,X,,X,X,X,X,X
2018,21056,City of Wymore - (NE),M,Municipal,,X,X,,,,,,,,,,,X,
2018,21066,City of Wynnewood - (OK),M,Municipal,,X,,,,,,,,,,,,X,
2018,21075,Y-W Electric Assn Inc,C,Cooperative,,,X,,X,,X,,X,,X,X,X,X,X
2018,21079,Wyrulec Company,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,21081,Yampa Valley Electric Assn Inc,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,21093,3 Phases Renewables Inc,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,21095,Public Serv Comm of Yazoo City,M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,21101,Village of Yellow Springs - (OH),M,Municipal,,,X,,X,,,,X,,X,X,X,X,X
2018,21108,City of Yoakum - (TX),M,Municipal,,X,,,,,,,,,,,,X,
2018,21111,Perennial Public Power Dist,P,Political Subdivision,,,X,,X,,X,,X,,X,X,X,X,X
2018,21114,Yazoo Valley Elec Power Assn,C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2018,21140,Yuba County Water Agency,P,Political Subdivision,,,,,,,,,,,X,,,,X
2018,21143,City of Yuma - (CO),M,Municipal,,X,,,,,,,,,,,,X,
2018,21158,City of Zeeland - (MI),M,Municipal,,,X,,X,,X,,,,X,X,X,X,X
2018,21160,Borough of Zelienople - (PA),M,Municipal,,X,,,,,,,,,,,,X,
2018,21239,Electrical Dist No7 Maricopa,P,Political Subdivision,,X,,,,,,,,,,,,,
2018,21244,"Southside Electric Coop, Inc",C,Cooperative,,,X,X,X,X,,,X,,X,X,X,X,X
2018,21249,"HQ Energy Services (US), Inc",W,Wholesale Power Marketer,,,,,,,,,,,X,,,,X
2018,21352,Municipal Energy Agency of NE,P,Political Subdivision,,,,,,,X,,,,X,,,,X
2018,21513,"Fergus Electric Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,21514,"Flowell Electric Assn, Inc",C,Cooperative,,X,,,,,,,,,,,,X,
2018,21526,City of Laurens - (SC),M,Municipal,,,X,,X,X,,,,,X,X,X,X,X
2018,21533,City of Minneapolis - (KS),M,Municipal,,X,,,,,,,,,,,,X,
2018,21538,"Mohave Electric Cooperative, I",C,Cooperative,X,,X,,X,X,X,,X,,X,X,X,X,X
2018,21554,Seminole Electric Cooperative Inc,C,Cooperative,,,,X,,,,,,,X,,,,X
2018,21567,"Washington-St Tammany E C, Inc",C,Cooperative,,,X,,X,X,,,X,,X,X,X,X,X
2018,21632,EnergyUnited Elec Member Corp,C,Cooperative,,,X,X,X,,X,,X,X,X,X,X,X,X
2018,21664,Willwood Light & Power Company,C,Cooperative,,X,,,,,,,,,,,,X,
2018,21704,MSR Public Power Agency,P,Political Subdivision,,,,,,,,,,,X,,,,X
2018,22053,Kentucky Power Co,I,Investor Owned,X,,X,,X,X,X,,X,,X,X,X,X,X
2018,22056,Smarr EMC,C,Cooperative,,,,,,,,,,,X,,,,X
2018,22355,PUD No 1 of Mason County,P,Political Subdivision,,X,X,,,,,,,,,,,X,
2018,22500,Westar Energy Inc,I,Investor Owned,X,,X,X,X,X,,X,X,X,X,X,X,X,X
2018,22646,"United Electric Coop, Inc - (MO)",C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2018,22690,Roosevelt County Elec Coop Inc,C,Cooperative,X,,X,,X,,,,,,X,,X,X,X
2018,22814,Raft Rural Elec Coop Inc,C,Cooperative,X,,X,,X,,,,,,X,,X,X,X
2018,22815,Delta Electric Power Assn,C,Cooperative,,,X,,X,X,,,,X,X,X,X,X,X
2018,22822,Clark County Rural E M C - (IN),C,Cooperative,,,X,,X,X,,,X,,X,X,X,X,X
2018,23326,"Sierra Electric Coop, Inc",C,Cooperative,,,X,,X,X,,,X,,X,X,X,X,X
2018,23586,"Vigilante Electric Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,23826,Bluestem Electric Coop Inc,C,Cooperative,,,X,X,X,X,,,X,X,X,,X,X,X
2018,24211,Tucson Electric Power Co,I,Investor Owned,X,,X,X,X,X,X,,X,X,X,X,X,X,X
2018,24431,Utah Municipal Power Agency,A,Municipal Mktg Authority,,,,,,,X,,,,X,,,,X
2018,24486,City of Akutan - (AK),M,Municipal,,X,,,,,,,,,,,,X,
2018,24558,City of Escanaba,M,Municipal,,,X,,X,,X,,X,,X,X,X,X,X
2018,24590,Unitil Energy Systems,I,Investor Owned,X,,X,,X,,X,,X,X,X,X,X,X,X
2018,24753,Boone County Rural EMC,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,24791,Village of Bradshaw - (NE),M,Municipal,,X,,,,,,,,,,,,X,
2018,24889,Brunswick Electric Member Corp,C,Cooperative,X,,X,,X,,,,X,X,X,X,X,X,X
2018,24949,Cass County Elec Coop Inc,C,Cooperative,X,,X,X,X,X,X,,X,X,X,X,X,X,X
2018,25060,Wellton-Mohawk Irr & Drain Dist,P,Political Subdivision,,,X,,X,,,,X,,X,,X,X,X
2018,25177,Dakota Electric Association,C,Cooperative,X,,X,,X,X,,,X,,X,X,X,X,X
2018,25251,"Entergy Power, LLC",I,Investor Owned,,,,,,,,,,,X,,,,X
2018,25262,"DTE Energy Trading, Inc",W,Wholesale Power Marketer,,,,,,,,,,,X,,,,X
2018,25295,Western Indiana Energy REMC,C,Cooperative,,,X,X,X,X,,,X,,X,X,X,X,X
2018,25866,Ak-Chin Electric Utility Authority,S,State,X,,X,,X,,,,,,X,,X,X,X
2018,26120,Town of Langford- (SD),M,Municipal,,X,,,,,,,,,,,,X,
2018,26218,Little Ocmulgee El Member Corp,C,Cooperative,,,X,X,X,,,,X,,X,,X,X,X
2018,26253,Louisiana Energy & Power Authority,P,Political Subdivision,,,,,,,,,,,X,,,,X
2018,26317,Manokotak Power Company,M,Municipal,,X,,,,,,,,,,,,X,
2018,26510,Liberty Utilities (Granite State Electri,I,Investor Owned,X,,X,,X,X,X,,X,,X,X,X,X,X
2018,26616,North Slope Borough Power & Light,M,Municipal,,,X,,X,,,,,X,X,,X,X,X
2018,26751,"National Grid Generation, LLC",I,Investor Owned,,,,,,,,,,,X,,,,X
2018,26765,Pella Cooperative Elec Assn,C,Cooperative,,,X,,X,X,,,,X,X,X,X,X,X
2018,26894,City of Radium - (KS),M,Municipal,,X,,,,,,,,,,,,X,
2018,26916,"Ravalli County Elec Coop, Inc",C,Cooperative,,,X,,X,,X,,X,,X,X,X,X,X
2018,26934,"Red Lake Electric Coop, Inc",C,Cooperative,,,X,X,X,,X,,X,,X,X,X,X,X
2018,26939,Red River Valley Coop Pwr Assn,C,Cooperative,,,X,X,X,X,X,,X,,X,X,X,X,X
2018,27000,WAPA-- Western Area Power Administration,F,Federal,X,,X,,X,,,,,,X,,X,X,X
2018,27026,City of Round Lake - (MN),M,Municipal,,X,X,,,,,,,,,,,X,
2018,27058,"High West Energy, Inc",C,Cooperative,X,,X,,X,X,,,X,,X,,X,X,X
2018,27222,City of Ripley - (TN),M,Municipal,,,X,,X,X,,,,,X,X,X,X,X
2018,27238,"Southwest Electric Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,27269,City of Stanhope - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2018,27316,Town of Stowe- (VT),M,Municipal,,,X,,X,,,,X,,X,X,X,X,X
2018,27369,Taylor Electric Coop Inc - (TX),C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2018,27422,Todd-Wadena Electric Coop,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,27545,City of Vermillion - (KS),M,Municipal,,X,,,,,,,,,,,,X,
2018,27599,Carroll-White REMC,C,Cooperative,,,X,,X,,X,,X,X,X,X,X,X,X
2018,27703,U S Army Corps of Engineers,F,Federal,,,,,,,,,,,X,,,,X
2018,28541,Clatskanie Peoples Util Dist,P,Political Subdivision,X,,X,,X,,X,,X,,X,X,X,X,X
2018,28604,Kerrville Public Utility Board,M,Municipal,,,X,,X,,X,,X,,X,X,X,X,X
2018,28802,"Talen Energy Marketing, LLC",R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,28978,City of San Marcos - (TX),M,Municipal,,,X,,X,,,,,,X,X,X,X,X
2018,28981,City of San Saba - (TX),M,Municipal,,X,,,,,,,,,,,,X,
2018,29295,City of Wells - (MN),M,Municipal,,X,,,,,,,,,,,,X,
2018,29296,Western Illinois Elec Coop,C,Cooperative,,X,X,,,,,,,,,,,X,
2018,29297,Pelican Utility,M,Municipal,,X,,,,,,,,,,,,X,
2018,29304,Southeastern Power Admin,F,Federal,,,,,,,,,,,X,,,,X
2018,29305,City of Madelia - (MN),M,Municipal,,X,X,,,,,,,,,,,X,
2018,30151,"Tri-State G & T Assn, Inc",C,Cooperative,,,,,,,,,,,X,,,,X
2018,30517,"Pioneer Electric Coop, Inc - (AL)",C,Cooperative,,,X,,X,X,,,X,,X,X,X,X,X
2018,30518,Electrical Dist No3 Pinal County,P,Political Subdivision,,,X,,X,X,X,,X,,X,X,X,X,X
2018,30856,City of Winnfield - (LA),M,Municipal,,X,,,,,,,,,,,,X,
2018,31516,Midvale Irrigation District,P,Political Subdivision,,X,,,,,,,,,,,,X,
2018,31833,Okefenoke Rural El Member Corp,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,36189,"Mid-Ohio Energy Coop, Inc",C,Cooperative,,,X,,X,,,,,,X,X,X,X,X
2018,38084,Great Lakes Energy Coop,C,Cooperative,,,X,,X,,X,,X,,X,X,X,X,X
2018,39347,"East Texas Electric Coop, Inc",C,Cooperative,,,,,,,,X,,,X,,,,X
2018,40036,Westfield Electric Company,I,Investor Owned,X,,X,,X,X,,,,,X,,X,X,X
2018,40051,Texas-New Mexico Power Co,I,Investor Owned,X,,X,X,X,,X,,,X,X,X,,X,X
2018,40127,Clarke-Washington E M C,C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2018,40165,"Dixie Escalante R E A, Inc",C,Cooperative,,,X,X,X,,,,X,X,X,X,X,X,X
2018,40166,"Chickasaw Electric Coop, Inc",C,Cooperative,,,X,,X,X,,,,X,X,X,X,X,X
2018,40167,"Somerset Rural Elec Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,40208,"Ark Valley Elec Coop Assn, Inc",C,Cooperative,,,X,,X,X,,,X,,X,,X,X,X
2018,40211,"Wabash Valley Power Assn, Inc",C,Cooperative,,,,X,,,X,,,,X,,,,X
2018,40212,Colquitt Electric Membership Corp,C,Cooperative,,,X,X,X,,,,X,,X,,X,X,X
2018,40215,"Cordova Electric Coop, Inc",C,Cooperative,,,X,,X,,,,,,X,,X,X,X
2018,40218,"Central Electric Pwr Coop, Inc - (SC)",C,Cooperative,,,,,,,,,,,X,,,,X
2018,40219,"United Electric Coop, Inc - (PA)",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,40220,Adams Electric Cooperative Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,40221,"Bedford Rural Elec Coop, Inc",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,40222,Valley Rural Electric Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,40223,Warren Electric Coop Inc,C,Cooperative,,X,X,,,,,,,,,,,X,
2018,40224,"Central Electric Coop, Inc - (PA)",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,40228,Rappahannock Electric Coop,C,Cooperative,X,,X,X,X,X,,,X,X,X,X,X,X,X
2018,40229,Old Dominion Electric Coop,C,Cooperative,,,,,,,,,,,X,,,,X
2018,40230,Deseret Generation & Tran Coop,C,Cooperative,,X,,,,,,,,,,,,X,
2018,40236,"Forked Deer Electric Coop, Inc",C,Cooperative,,,X,,X,X,,,,X,X,X,X,X,X
2018,40289,Claverack Rural Elec Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,40290,Tri-County Rural Elec Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,40291,"Sullivan County R E C, Inc - (PA)",C,Cooperative,,X,X,,,,,,,,,,,X,
2018,40292,REA Energy Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,40293,"Northwestern Rural E C A, Inc - (PA)",C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,40299,Sussex Rural Electric Coop Inc,C,Cooperative,,,X,,X,,,,X,,X,,X,X,X
2018,40300,Nebraska Electric G&T Coop Inc,C,Cooperative,,,,,,,,,,,X,,,,X
2018,40301,Central Montana E Pwr Coop Inc,C,Cooperative,,,,,,,,,,,X,,,,X
2018,40302,North East Mississippi EPA,C,Cooperative,,,X,,X,X,,,,X,X,X,X,X,X
2018,40303,Monroe County Elec Power Assn,C,Cooperative,,,X,,X,,,,,X,X,,X,X,X
2018,40304,Minnesota Valley Coop L&P Assn,C,Cooperative,,,X,,X,,,,X,,X,X,X,X,X
2018,40305,Hickman-Fulton Counties RECC,C,Cooperative,,,X,,X,,,,,X,X,,X,X,X
2018,40307,"Prairie Power, Inc",C,Cooperative,,,,,,,,,,,X,,,,X
2018,40355,Maricopa County M W C Dist #1,P,Political Subdivision,,X,,,,,,,,,,,,X,
2018,40356,Village of Holbrook - (NE),M,Municipal,,X,,,,,,,,,,,,X,
2018,40357,Electrical Dist No6 Pinal County,P,Political Subdivision,,X,,,,,,,,,,,,,
2018,40364,City of Courtland,M,Municipal,,,X,,X,,,,,,X,,X,X,X
2018,40367,Village of Ladd - (IL),M,Municipal,,X,X,,,,,,,,,,,X,
2018,40369,City of Oxford - (GA),M,Municipal,,X,,,,,,,,,,,,X,
2018,40382,City of Rockport - (MO),M,Municipal,,X,,,,,,,,,,,,X,
2018,40383,City of Osceola - (MO),M,Municipal,,X,,,,,,,,,,,,X,
2018,40390,City of Buffalo - (IA),M,Municipal,,X,,,,,,,,,,,,X,
2018,40428,Guam Power Authority,S,State,,,X,,X,,X,,X,,X,X,X,X,X
2018,40429,American Samoa Power Authority,S,State,,,X,,X,,,,X,X,X,X,X,X,X
2018,40433,City of Enterprise - (UT),M,Municipal,,X,X,,,,,,,,,,,X,
2018,40435,City of White - (SD),M,Municipal,,X,,,,,,,,,,,,X,
2018,40437,Emerald People's Utility Dist,P,Political Subdivision,X,,X,,X,,X,,X,X,X,,X,X,X
2018,40438,Columbia River Peoples Ut Dist,P,Political Subdivision,,,X,,X,,X,,X,,X,X,X,X,X
2018,40440,City of Stanton - (ND),M,Municipal,,X,,,,,,,,,,,,X,
2018,40441,Town of Murphy - (NC),M,Municipal,,,X,,X,X,,,,X,X,,X,X,X
2018,40456,PUD No 1 of Whatcom County,P,Political Subdivision,,,X,,X,,,,,,X,,X,X,X
2018,40548,Unalakleet Valley Elec Coop,C,Cooperative,,X,,,,,,,,,,,,X,
2018,40575,Utah Associated Mun Power Sys,P,Political Subdivision,,,,,,,X,,,,X,,,,X
2018,40576,Intermountain Power Agency,P,Political Subdivision,,,,,,,,,,,X,,,,X
2018,40577,"American Mun Power-Ohio, Inc",A,Municipal Mktg Authority,,,,,,,,,,,X,,,,X
2018,40580,Southern Minnesota Mun P Agny,P,Political Subdivision,,,,,,,,,,,X,,,,X
2018,40581,Northern Municipal Power Agency,A,Municipal Mktg Authority,,,,,,,,,,,X,,,,X
2018,40582,Michigan Public Power Agency,P,Political Subdivision,,,,,,,,,,,X,,,,X
2018,40603,Wyoming Municipal Power Agency,A,Municipal Mktg Authority,,,,,,,,,,,X,X,,,X
2018,40604,Heartland Consumers Power Dist,P,Political Subdivision,,X,,,,,,,,,,,,,
2018,40606,City of Grand Island - (NE),M,Municipal,X,,X,,X,,,,X,,X,X,X,X,X
2018,40613,Northern California Power Agny,P,Political Subdivision,X,,,,,,,,,,X,,X,,X
2018,40614,Alabama Municipal Elec Authority,A,Municipal Mktg Authority,,,,,,,,,,,X,,,,X
2018,44372,Oncor Electric Delivery Company LLC,I,Investor Owned,X,,X,X,X,,X,X,,X,X,X,,X,X
2018,44388,New England Elec Transm'n Corp,T,Transmission,,,,,,,,,,,X,,,,X
2018,49730,American PowerNet,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,49746,The Energy Coop,C,Cooperative,X,,,,,,,,,,X,,X,,X
2018,49803,Alaska Electric & Energy Coop,C,Cooperative,,,,,,,,,,,X,,,,X
2018,49817,Dow Hydrocarbons and Resources,R,Retail Power Marketer,X,,,,,,,,,,,,,,
2018,49818,"Alliance Power Company, LLC.",R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,49824,Calpine Power Management LLC,W,Wholesale Power Marketer,,,,,,,,,,,X,,,,X
2018,49826,Mohegan Tribal Utility Authority,P,Political Subdivision,,,X,,X,,,,,,X,,X,X,X
2018,49848,Massachusetts Bay Trans Authority,P,Political Subdivision,X,,,,,,,,,,X,,X,X,X
2018,49853,Amigo Energy,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,49891,NextEra Energy Power Marketing,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,49922,U.S. Energy Partners LLC,R,Retail Power Marketer,X,,,,,X,,,,,X,,X,,X
2018,49952,Penstar Power,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,49956,Merrill Lynch Commodities,W,Wholesale Power Marketer,,,,,,,,,,,X,,,,X
2018,49986,Southwest Iowa Rural Elec Coop,C,Cooperative,,,X,,X,,,,,X,X,X,X,X,X
2018,49987,Harvard Dedicated Energy Limit,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,49998,City of Berea Municipal Utility,M,Municipal,X,,X,,X,,,,X,,X,,X,X,X
2018,50041,"Stream SPE, LTD",R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,50043,"Exelon Generation Company, LLC",R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,50046,"Texas Retail Energy, LLC",R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
2018,50149,Constellation Energy Power Choice Inc.,R,Retail Power Marketer,X,,,,,,,,,,X,,X,,X
