|Utility Characteristics.Data Year|,|Utility Characteristics.Utility Number|,|Utility Characteristics.Utility Name|,|Utility Characteristics.State|,|Utility Characteristics.Ownership Type|,|Utility Characteristics.NERC Region|,|Also operating in other NERC Regions.TRE|,|Also operating in other NERC Regions.FRCC|,|Also operating in other NERC Regions.MRO|,|Also operating in other NERC Regions.NPCC|,|Also operating in other NERC Regions.RFC|,|Also operating in other NERC Regions.SERC|,|Also operating in other NERC Regions.SPP|,|Also operating in other NERC Regions.WECC|,|Operating in these RTOs.CAISO|,|Operating in these RTOs.ERCOT|,|Operating in these RTOs.PJM|,|Operating in these RTOs.NYISO|,|Operating in these RTOs.SPP|,|Operating in these RTOs.MISO|,|Operating in these RTOs.ISONE|,|Operating in these RTOs.Other|,|Other Activities.Generation|,|Other Activities.Transmission|,|Other Activities.Buying Transmission|,|Other Activities.Distribution|,|Other Activities.Buying Distribution|,|Other Activities.Wholesale Marketing|,|Other Activities.Retail Marketing|,|Other Activities.Bundled|,|Other Activities.Alt Fuel Vehicle|,|Other Activities.Alt Fuel Vehicle 2|
2016,2545,City of Burley - (ID),ID,Municipal,WECC,Y,,,,,,,Y,,,,,,,,Y,,N,N,Y,,,N,Y,N,
2016,2548,City of Burlington Electric - (VT),VT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,,Y,,,Y,Y
2016,2551,City of Burlington - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,N,,Y,,Y,Y,,Y,,Y,N,
2016,2599,Burt County Public Power Dist,NE,Political Subdivision,MRO,,,N,,,,,,,,,,,,,,,Y,,Y,,Y,,,,
2016,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,N,,Y,,,,,,
2016,2643,Butler Public Power District - (NE),NE,Political Subdivision,MRO,,,,,,,N,,,,,,Y,,,,,N,,Y,,,,,,
2016,2650,Borough of Butler - (NJ),NJ,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2016,2651,Butler Rural Electric Coop Inc - (OH),OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,N,,,,,,Y,,,,,,
2016,2652,Butler County Rural Elec Coop - (IA),IA,Cooperative,MRO,,,Y,,,,,,,,,,Y,,,N,,,,Y,,,,,,
2016,2655,"Butte Electric Coop, Inc",SD,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2016,2678,C & L Electric Coop Corp,AR,Cooperative,SPP,,,,,,N,Y,,,,,,Y,,,,,,,Y,,,,,,
2016,2773,City of Cairo - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,N,,,,Y,,,,,,
2016,2774,CMS Electric Coop Inc,KS,Cooperative,SPP,,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,
2016,2812,City of Calhoun - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,N,,,Y,,,Y,Y,,
2016,2830,Calpine Power America LLC,TX,Retail Power Marketer,TRE,N,,,,,,,,Y,Y,,,,,Y,,,,Y,,Y,,Y,,,
2016,2849,Central Electric Power Assn - (MS),MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,2857,Calpine Energy Services LP,TX,Wholesale Power Marketer,,N,N,N,N,N,N,N,N,,,,,,,,,,,Y,,,Y,,,,
2016,2888,City of Cambridge - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,Y,,Y,Y,,Y,Y,,,
2016,2890,City of Camden,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,Y,Y,,,,,,
2016,2900,City of Cameron,MO,Municipal,SERC,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,,
2016,2903,Canoochee Electric Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2016,2910,City of Camilla,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2016,2911,"Canadian Valley Elec Coop, Inc",OK,Cooperative,SPP,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2016,2955,Canby Utility Board,OR,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,Y,,
2016,2960,"Caney Fork Electric Coop, Inc",TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,2961,"Caney Valley El Coop Assn, Inc",KS,Cooperative,SPP,,,,,,,Y,,,,,,N,,,,,,,Y,,,,,,
2016,2974,Canton Municipal Utilities,MS,Municipal,SERC,,,,,,Y,,,,,,,,Y,,,Y,,Y,Y,,,,Y,,
2016,2982,Cape Hatteras Elec Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,Y,,Y,,,,,,
2016,2985,"Capital Electric Coop, Inc",ND,Cooperative,MRO,,,N,,,,Y,,,,,,N,,,Y,,N,,Y,,,,,,
2016,2986,"Cam Wal Electric Coop, Inc",SD,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2016,2998,"Carbon Power & Light, Inc",WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,N,N,,
2016,3046,Duke Energy Progress - (NC),NC,Investor Owned,SERC,N,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2016,3075,Carroll County - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,3076,"Carroll Electric Coop, Inc - (OH)",OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,,,,,,
2016,3081,Carroll Electric Member Corp - (GA),GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2016,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,SPP,,,,,,,Y,,,,,,Y,Y,,,,N,,Y,,,,,,
2016,3107,Carteret-Craven El Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,Y,Y,,,,,,
2016,3108,City of Cartersville - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,3113,City of Carthage - (MO),MO,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,Y,Y,,,,,N,
2016,3203,Cedar Falls Utilities,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,Y,Y,Y
2016,3205,Cedar-Knox Public Power Dist,NE,Political Subdivision,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2016,3208,Cedarburg Light & Water Comm,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2016,3216,City of Celina - (OH),OH,Municipal,RFC,,,,,Y,,,,,,,,,,,Y,,,,Y,,,,,,
2016,3222,Central Alabama Electric Coop,AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2016,3226,"Central Rural Electric Cooperative, Inc",OK,Cooperative,SPP,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2016,3235,City of Central City,NE,Municipal,MRO,,,N,,,,,,N,,,,N,,,,,,,,,,Y,,Y,Y
2016,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,MRO,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2016,3240,Central Electric Coop Inc - (OR),OR,Cooperative,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2016,3242,Central Electric Power Coop - (MO),MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,N,N,Y,,,,,,,,
2016,3245,"Central Florida Elec Coop, Inc",FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,Y,,N,,Y,,,,,,
2016,3248,Central Georgia El Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,NPCC,,,,Y,,,,,,,,Y,,,,,Y,Y,,Y,,Y,,Y,Y,Y
2016,3250,Central Electric Membership Corp. - (NC),NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,3255,California Dept. of Water Resources,CA,State,WECC,,,,,,,,Y,Y,,,,,,,,Y,,N,,,Y,,Y,Y,Y
2016,3258,Central Iowa Power Cooperative,IA,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,,,,,,
2016,3264,Central Lincoln People's Ut Dt,OR,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,Y,Y
2016,3265,Cleco Power LLC,LA,Investor Owned,SPP,,,,,,,Y,,,,,,,Y,,,Y,Y,Y,Y,,Y,Y,,N,
2016,3266,Central Maine Power Co,ME,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,,,,Y,Y
2016,3268,Central Missouri Elec Coop Inc,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,3271,Central Nebraska Pub P&I Dist,NE,Political Subdivision,MRO,,,Y,,,,,,,,,,Y,,,,Y,Y,,,,,,,,
2016,3273,"Central New Mexico El Coop, Inc",NM,Cooperative,WECC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2016,3278,AEP Texas Central Company,OK,Investor Owned,TRE,Y,,,,,,,,,Y,,,,,,,N,Y,Y,Y,,N,,,Y,Y
2016,3279,"Central Power Elec Coop, Inc",ND,Cooperative,MRO,,,Y,,,,N,,,,,,Y,Y,,N,,Y,Y,Y,,,,,,
2016,3282,"Central Texas Elec Coop, Inc",TX,Cooperative,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2016,3287,"Central Valley Elec Coop, Inc",NM,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2016,3291,Central Virginia Electric Coop,VA,Cooperative,SERC,,,,,N,Y,,,,,Y,,,,,,Y,,,Y,,,,,Y,Y
2016,3293,Central Wisconsin Elec Coop,WI,Cooperative,MRO,,,Y,,N,,,,,,,,,Y,,,,,Y,Y,,Y,,,,
2016,3295,City of Centralia - (WA),WA,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,Y,N,Y,Y,,N,N,,,
2016,3314,"Chariton Valley Elec Coop, Inc",IA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2016,3315,"Charles Mix Electric Assn, Inc",SD,Cooperative,MRO,,,,,,,N,,,,,,N,,,,,,,Y,,,,,,
2016,3329,Borough of Chambersburg,PA,Municipal,RFC,N,,,,Y,,,,,,Y,,,,,,Y,,,Y,,,,,,
2016,3355,City of Chanute,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,N,Y,Y,,,,,,
2016,3400,City of Chaska - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2016,3408,City of Chattanooga - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,3413,PUD No 1 of Chelan County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y
2016,3420,City of Cheney - (WA),WA,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,Y,,
2016,3426,Cherokee Electric Coop,AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,3435,"Cherry-Todd Electric Coop, Inc",SD,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2016,3436,Cherryland Electric Coop Inc,MI,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2016,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,,,,Y,Y
2016,3470,Cherokee County Elec Coop Assn,TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,
2016,3475,City of Chickamauga,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,3477,City of Chicopee - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,,Y,,,Y,Y
2016,3478,Cimarron Electric Coop,OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,Y,Y
2016,3486,Chillicothe Municipal Utils,MO,Municipal,SPP,,,,,,,Y,,,,,,Y,N,,,,N,,Y,,,,,,
2016,3495,Chimney Rock Public Power Dist,NE,Political Subdivision,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2016,3498,Chippewa Valley Electric Coop,WI,Cooperative,MRO,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,
2016,3502,"Choctawhatche Elec Coop, Inc",FL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,Y
2016,3503,"Choptank Electric Coop, Inc",MD,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,Y,Y
2016,3519,Central Minnesota Municipal Power Agency,MN,Political Subdivision,MRO,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,Y,,N,N,N
2016,3522,Chugach Electric Assn Inc,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,Y,,Y,,,,,,
2016,3527,Choctaw Electric Coop Inc,OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,N,
2016,3539,CinCap V LLC,IN,Wholesale Power Marketer,RFC,,,,N,Y,,,,,,,,,,Y,,,,,,,Y,,,,
2016,3542,Duke Energy Ohio Inc,OH,Investor Owned,RFC,N,,,N,Y,,,,,,Y,,,N,,,N,Y,Y,Y,,Y,,Y,Y,Y
2016,3570,CL Power Sales Eight LLC,NJ,Wholesale Power Marketer,,,,,N,,,,,,,,,,,N,,,,,,,Y,,,,
2016,3597,Citizens Electric Co - (PA),PA,Investor Owned,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2016,3600,Citizens Electric Corporation - (MO),MO,Cooperative,SERC,,,,,N,Y,,,,,,,,Y,,,,Y,Y,Y,N,,,,,
2016,3601,Boston Energy Marketing and Trading LLC,MA,Wholesale Power Marketer,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
2016,3634,City of Nixa - (MO),MO,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,Y,Y,,,,,,
2016,3641,"Claiborne Electric Coop, Inc",LA,Cooperative,SERC,,,,,,,Y,,,,,,,Y,,,,,,Y,,,,,,
2016,3644,PUD No 1 of Clallam County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2016,3647,City of Claremore,OK,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,Y,,
2016,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,WECC,,,,,,,,,,,,,,,,,Y,N,,Y,,,,,Y,Y
2016,3687,Clark Energy Coop Inc - (KY),KY,Cooperative,SERC,,,,,,Y,,,,,N,,,,,Y,,,,Y,,,,,,
2016,3701,Clark Electric Coop - (WI),WI,Cooperative,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2016,3702,Clarksdale Public Utilities,MS,Municipal,SERC,,,,,,Y,Y,,,,,,,,,,N,Y,Y,Y,,,,,,
2016,3704,City of Clarksville - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,3705,Clarksville Light & Water Co,AR,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2016,3710,City of Clay Center - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,Y,Y,,,,Y,N,
2016,3712,Clay County Electric Coop Corp,AR,Cooperative,SERC,,,,,,Y,,,,,,,Y,N,,,,,,Y,,,,,,
2016,3716,Clay-Union Electric Corp,SD,Cooperative,MRO,,,Y,,Y,,,,,,,,Y,,,,,,,Y,,,,,,
2016,3722,Clarke Electric Coop Inc - (IA),IA,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2016,3731,Town of Clayton,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,Y,,Y,,,,,,
2016,3732,Town of Clayton,DE,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,N,Y,,,,,,
2016,3739,Clearwater Power Company,ID,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,N,Y,Y,,,,Y,,
2016,3755,Cleveland Electric Illum Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,N,,,N,Y,N,Y,,Y,,,Y,Y
2016,3757,"Clay Electric Cooperative, Inc",FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,Y,,N,,Y,,,,,N,N
2016,3758,City of Cleveland - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,3762,City of Cleveland - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,N,N,,Y,,Y,Y,,,,,Y,Y
2016,3764,Clearwater-Polk Elec Coop Inc,MN,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2016,3774,City of Clewiston,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,,,N,Y,Y,,,N,Y,,
2016,3804,Clinton Combined Utility Sys,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,Y,,,Y,,,,Y,N,
2016,3806,"Clinton County Elec Coop, Inc",IL,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2016,3812,City of Clinton - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,3814,City of Clintonville - (WI),WI,Municipal,MRO,,,Y,,N,,,,,,,,,Y,,,N,,,Y,,,,Y,N,
2016,3824,Clyde Light & Power,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,N,Y,Y,,,,,,
2016,3828,Cloverland Electric Co-op,MI,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,Y,,Y,Y,,,,,,
2016,3839,Coahoma Electric Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,N,N,,,,,,,,,Y,,,,,,
2016,3841,Coast Electric Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,3843,Coastal Electric Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,Y
2016,3844,"Coastal Electric Coop, Inc",SC,Cooperative,SERC,,,,,,,,,,,,,,,,Y,,,,Y,,,,,N,N
2016,3850,"Codington-Clark Elec Coop, Inc",SD,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2016,3855,Columbia Power System,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,3881,City of Cody,WY,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,N,
2016,3892,City of Coffeyville - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,Y,Y,,,,,,
2016,3913,City of Colby - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,,,,Y,,
2016,3915,Coldwater Board of Public Util,MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,N,N,,Y,,,,,N,N
2016,3916,Cobb Electric Membership Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,N,,Y,Y,,Y,,,Y,Y
2016,3931,Coles-Moultrie Electric Coop,IL,Cooperative,SERC,,,,,N,Y,,,,,,,,Y,,,,,,Y,,,,,N,N
2016,3938,"Coleman County Elec Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,,,N,,Y,,,,,,
2016,3939,City of College Park - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y
2016,3940,City of College Station - (TX),TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,Y,,Y,,,,Y,N,N
2016,3989,City of Colorado Springs - (CO),CO,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,N,Y,Y,Y
2016,3991,CMS Energy Resource Management,MI,Retail Power Marketer,RFC,,,,,,,,,,,,,,Y,,,,,,,,Y,Y,,,
2016,4003,City of Colton - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,Y,,,,Y,Y,Y
2016,4005,"Columbia Basin Elec Cooperative, Inc",OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,Y,,Y,,,Y,,,
2016,4007,City of Columbia City - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,,,,,N,,Y,,,,Y,,
2016,4008,Columbia Power Coop Assn Inc,OR,Cooperative,WECC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2016,4040,Calhoun County Elec Coop Assn,IA,Cooperative,MRO,,,Y,,,,,,,,,,,,,Y,,,,Y,,,,,,
2016,4041,"Columbia Rural Elec Assn, Inc",WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2016,4045,City of Columbia - (MO),MO,Municipal,SERC,,,,,N,Y,,,,,,,,Y,,,Y,Y,Y,Y,,,,,Y,Y
2016,4063,Co-Mo Electric Coop Inc,MO,Cooperative,SERC,,,Y,,,N,,,,,,,,,,Y,,,,Y,,,,,,
2016,4065,City of Columbus - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,,Y,Y,,Y,,,Y,Y
2016,4068,City of Columbus - (MS),MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,4071,"Columbus Electric Coop, Inc",NM,Cooperative,WECC,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,
2016,4073,City of Columbus - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2016,4100,"Commerce Energy, Inc.",CA,Retail Power Marketer,WECC,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2016,4110,Commonwealth Edison Co,IL,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,,Y,Y,Y,,,,Y,Y,Y
2016,4117,Community Electric Coop,VA,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,,,Y,,,,,,
2016,4146,Concho Valley Elec Coop Inc,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,Y,,Y,,,,,,
2016,4147,Town of Concord - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,N,
2016,4150,City of Concord - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,Y,,Y,Y,Y,,,,Y,Y
2016,4153,"Concordia Electric Coop, Inc",LA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,N,Y,Y,,,,,,
2016,4160,Callaway Electric Cooperative,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,4166,"CECG Maine, LLC",MD,Wholesale Power Marketer,RFC,,,,,Y,,,,,,,,,,,,,,,,,Y,Y,,,
2016,4176,Connecticut Light & Power Co,CT,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,Y,Y,,Y,Y
2016,4180,Connecticut Mun Elec Engy Coop,CT,Municipal Mktg Authority,NPCC,,,,Y,,,,,,,,,,,Y,,Y,,,,,Y,,,,
2016,4191,Consolidated Edison Sol Inc,NY,Retail Power Marketer,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
2016,4226,Consolidated Edison Co-NY Inc,NY,Investor Owned,NPCC,,,N,Y,,,,,,,,Y,,,,,N,Y,Y,Y,,Y,,N,Y,Y
2016,4237,Consolidated Electric Coop,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2016,4247,Consolidated Water Power Co,WI,Investor Owned,RFC,,,,,Y,,,,,,,,,Y,,,Y,,,Y,,,,,,
2016,4254,Consumers Energy Co,MI,Investor Owned,RFC,,,,,Y,,,,,,,,,Y,,,Y,Y,Y,Y,,,,Y,Y,Y
2016,4262,Cooke County Elec Coop Assn,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2016,4265,Continental Divide El Coop Inc,NM,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,N,,Y,,,,,,
2016,4280,Conway Corporation,AR,Municipal,SERC,,,,,,Y,N,,,,,,,,,Y,Y,,,Y,,,,,Y,Y
2016,4294,City of Cookeville - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,4295,Comanche County Elec Coop Assn,TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,
2016,4296,"Cookson Hills Elec Coop, Inc",OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,Y,,,,Y,,,,,,
2016,4317,"Coos-Curry Electric Coop, Inc",OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2016,4327,Coosa Valley Electric Coop Inc,AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2016,4329,"Copper Valley Elec Assn, Inc",AK,Cooperative,AK,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,
2016,4346,Cooperative L&P Assn Lake County,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,N,,,,Y,,,,,,
2016,4356,Colorado River Comm of Nevada,NV,State,WECC,,,,,,,,Y,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,,,
2016,4362,Corn Belt Energy Corporation,IL,Cooperative,RFC,,,,N,Y,,,,,,,,,Y,,,,Y,,Y,,,,Y,,N
2016,4363,Corn Belt Power Coop,IA,Cooperative,MRO,,,Y,,,,,,,,,,Y,,,N,Y,Y,Y,,,Y,,,Y,Y
2016,4373,Cornhusker Public Power Dist,NE,Political Subdivision,MRO,,,,,,,N,,,,,,Y,,,,,,,Y,,,,,,
2016,4390,City of Corona - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,,,Y,Y,,Y,Y,Y,Y,Y
2016,4401,"Cotton Electric Coop, Inc",OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2016,4410,"Shell Energy North America (US), L.P.",TX,Retail Power Marketer,TRE,N,,,,,,,N,,N,N,N,,,,,,Y,,,,Y,Y,,N,
2016,4430,"Covington Electric Coop, Inc",AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,4432,Coweta-Fayette El Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2016,4433,City of Covington - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,N,,
2016,4437,City of Covington - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2016,4459,Cozad Board of Public Works,NE,Municipal,MRO,,,,,,,,,,,,,Y,,,N,,,,Y,,,,,,
2016,4471,Craig-Botetourt Electric Coop,VA,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2016,4508,"Crawfordsville Elec, Lgt & Pwr",IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,N,Y,,Y,,,,,,
2016,4509,Craighead Electric Coop Corp,AR,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,4524,"Crawford Electric Coop, Inc",MO,Cooperative,SERC,,,,,,Y,,,,,,,Y,,,,,,,Y,,,,,,
