|Utility Characteristics.Data Year|,|Utility Characteristics.Utility Number|,|Utility Characteristics.Utility Name|,|Utility Characteristics.State|,|Utility Characteristics.Ownership Type|,|Utility Characteristics.NERC Region|,|Also operating in other NERC Regions.TRE|,|Also operating in other NERC Regions.FRCC|,|Also operating in other NERC Regions.MRO|,|Also operating in other NERC Regions.NPCC|,|Also operating in other NERC Regions.RFC|,|Also operating in other NERC Regions.SERC|,|Also operating in other NERC Regions.SPP|,|Also operating in other NERC Regions.WECC|,|Operating in these RTOs.CAISO|,|Operating in these RTOs.ERCOT|,|Operating in these RTOs.PJM|,|Operating in these RTOs.NYISO|,|Operating in these RTOs.SPP|,|Operating in these RTOs.MISO|,|Operating in these RTOs.ISONE|,|Operating in these RTOs.Other|,|Other Activities.Generation|,|Other Activities.Transmission|,|Other Activities.Buying Transmission|,|Other Activities.Distribution|,|Other Activities.Buying Distribution|,|Other Activities.Wholesale Marketing|,|Other Activities.Retail Marketing|,|Other Activities.Bundled|,|Other Activities.Alt Fuel Vehicle|,|Other Activities.Alt Fuel Vehicle 2|
2020,6612,Fort Payne Improvement Authority,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,6616,Fort Pierce Utilities Authority,FL,Municipal,SERC,N,N,,,,Y,,,,,,,,,,Y,N,Y,,Y,,,,,Y,Y
2020,6638,City of Fountain,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,Y,,
2020,6640,Four County Elec Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,N,
2020,6641,4-County Electric Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,6707,City of Frankfort - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,N,Y,,,,,,
2020,6708,City of Frankfort - (KY),KY,Municipal,SERC,,,,,N,Y,,,,,,,,,,Y,,N,,Y,,Y,,N,,
2020,6709,Easley Combined Utility System,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,,Y,,,Y,,,,Y,,
2020,6716,PUD No 1 of Franklin County,WA,Political Subdivision,WECC,,,,,,,,,,,,,,,,,N,,Y,Y,Y,Y,Y,,,
2020,6717,Franklin Electric Coop - (AL),AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,6718,City of Franklin - (KY),KY,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,6775,Village of Freeport - (NY),NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,Y,,Y,Y,,,,,Y,Y
2020,6779,City of Fremont - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,Y,N,,Y,,,,Y,Y,Y
2020,6782,Freeborn-Mower Electric Cooperative,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2020,6784,French Broad Elec Member Corp,NC,Cooperative,SERC,,,,,,N,,,,,,,,,,,Y,Y,,Y,,,,,,
2020,6840,City of Fulton - (KY),KY,Municipal,SERC,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,
2020,6894,City of Gaffney - (SC),SC,Municipal,SERC,,,,,,Y,,,,,,,,,,,N,,Y,Y,,,,Y,,
2020,6909,Gainesville Regional Utilities,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,Y,Y,,Y,,Y,,N,,
2020,6923,City of Gallatin - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,6941,City of Garden City,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,N,,,Y,,,,Y,,
2020,6957,"Garkane Energy Coop, Inc",UT,Cooperative,WECC,,,,,,,,Y,,,,,,,,,Y,,,Y,,,,,,
2020,6958,City of Garland - (TX),TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y
2020,7004,"Buckeye Power, Inc",OH,Cooperative,RFC,,,,,Y,,,,,,Y,N,,,,N,Y,,Y,,,Y,,,,
2020,7024,Gascosage Electric Coop,MO,Cooperative,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,N,
2020,7027,City of Gastonia - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2020,7090,GreyStone Power Corporation,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2020,7096,City of Geneva- (IL),IL,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,,Y,Y,,Y,,,Y,Y
2020,7129,City of Georgetown - (TX),TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,N,Y,Y,,,Y,Y,Y,Y
2020,7140,Georgia Power Co,GA,Investor Owned,SERC,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,,,,,Y,Y
2020,7174,Gibson Electric Members Corp,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,7197,Georgia Transmission Corp,GA,Transmission,SERC,,,,,,Y,,,,,,,,,,Y,,Y,Y,,,,,,N,N
2020,7222,City of Gillette - (WY),WY,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,N,,Y,,,,,,
2020,7264,"Glades Electric Coop, Inc",FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,Y,N,Y,Y,Y,,N,Y,,,
2020,7265,City of Gladstone,MI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,7270,City of Glasgow - (KY),KY,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,7279,"NextEra Energy Services, LLC",TX,Retail Power Marketer,TRE,Y,,,,,,,,N,Y,Y,Y,,Y,Y,,,,,,,,Y,Y,,
2020,7294,City of Glendale - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y
2020,7349,"Golden Spread Electric Cooperative, Inc",TX,Cooperative,SPP,Y,,,,,,Y,,,Y,,,Y,,,,Y,Y,Y,,Y,Y,,,,
2020,7353,Golden Valley Elec Assn Inc,AK,Cooperative,AK,,,,,,,,,,,,,,,N,Y,Y,Y,Y,Y,,,,,Y,Y
2020,7450,Grady Electric Membership Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,N,,,Y,,,
2020,7483,City of Grand Haven - (MI),MI,Municipal,RFC,,,,,Y,,,,,,N,,,Y,,,Y,Y,,Y,,,,,Y,Y
2020,7490,Grand River Dam Authority,OK,State,SPP,,,Y,,,,N,,,,,,Y,,,,Y,Y,Y,Y,N,Y,,,Y,Y
2020,7548,PUD No 1 of Grays Harbor County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,Y,Y,,,
2020,7554,Green Mountain Energy Company,TX,Retail Power Marketer,TRE,N,,,,,,,,,Y,Y,Y,,,Y,,,,,,,N,Y,,,
2020,7558,Grayson Rural Electric Coop Corp,KY,Cooperative,ECAR,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,
2020,7559,"Grayson-Collin Elec Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,,,Y,,Y,,,,Y,,
2020,7561,"Greenbelt Electric Coop, Inc",TX,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2020,7563,Grand Valley Power,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2020,7570,Great River Energy,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,,Y,,,Y,Y
2020,7601,Green Mountain Power Corp,VT,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y
2020,7625,City of Greeneville - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,7627,City of Greenfield - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2020,7634,City of Greenville - (TX),TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,,Y,,Y,,
2020,7639,Greenville Utilities Comm,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,Y,,Y,,,,,Y,Y
2020,7646,Greenwood CPW,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,Y,,
2020,7651,Greenwood Utilities Comm,MS,Municipal,SERC,,,,,,Y,,,,,,,,Y,,,N,,,Y,,,,Y,,
2020,7654,Greer Commission of Public Wks,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,,Y,,,,Y,Y
2020,7679,City of Griffin - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2020,7716,Groton Dept of Utilities - (CT),CT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,Y,Y,Y
2020,7751,Guadalupe Blanco River Authority,TX,State,TRE,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,
2020,7752,Guadalupe Valley Elec Coop Inc,TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,,,Y,Y,Y,N,,Y,,Y,Y
2020,7785,"Gulf Coast Electric Coop, Inc",FL,Cooperative,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2020,7801,Gulf Power Co,FL,Investor Owned,SERC,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,,Y,,,N,N
2020,7827,Guntersville Electric Board,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,7887,Habersham Electric Membership Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,N,N
2020,7891,Guernsey-Muskingum El Coop Inc,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2020,7908,Hagerstown Light Department,MD,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,N,,,,,
2020,7977,City of Hamilton - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,N,,,Y,Y,Y,Y,,Y,,Y,Y,Y
2020,7979,Hamilton County Elec Coop Assn,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2020,8000,NineStar Connect,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,N,N
2020,8034,Hancock-Wood Electric Coop Inc,OH,Cooperative,RFC,,,,N,Y,,,,,,Y,,,,,,,,N,Y,,,,,Y,Y
2020,8055,City of Hannibal - (MO),MO,Municipal,SERC,,,,,N,Y,,,,,,,,Y,,,,N,Y,Y,,,,Y,,
2020,8147,City of Harriman - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,8179,Harrison County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,N,N
2020,8198,City of Harrisonburg - (VA),VA,Municipal,SERC,,,,,,Y,,,,,Y,,,,,,Y,N,,Y,,,,,,
2020,8210,Hart Electric Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,8212,Hartford Electric,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,8226,City of Hartselle,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,8245,City of Hastings - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,Y,N,Y,Y,,Y,,Y,N,N
2020,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,HI,,,,,,,,Y,,,,,,,,,Y,Y,,Y,,,,,Y,Y
2020,8319,Heartland Power Coop,IA,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2020,8333,Haywood Electric Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,8447,Hendricks County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2020,8449,Henderson City Utility Comm,KY,Municipal,SERC,,,,,N,Y,,,,,,,,Y,,,N,Y,Y,Y,,Y,,,,
2020,8548,City of Hickman,KY,Municipal,SERC,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,
2020,8566,High Plains Power Inc,WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2020,8570,Highline Electric Assn,CO,Cooperative,WECC,,,Y,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2020,8571,Town of High Point,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2020,8620,"HILCO Electric Cooperative, Inc.",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2020,8699,Inland Power & Light Company,WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,N,,Y,Y,,,,N,
2020,8723,City of Holland,MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,Y,Y,,,,,Y,Y
2020,8748,City of Holly Springs,MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,8761,Holmes-Wayne Electric Coop Inc,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2020,8764,"Holston Electric Coop, Inc",TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,8773,"Holy Cross Electric Assn, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,,,,Y,Y
2020,8774,City of Holyoke - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,N,Y,Y,,Y,,Y,,
2020,8786,Horry Electric Coop Inc,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2020,8795,City of Homestead - (FL),FL,Municipal,FRCC,,Y,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,,Y,,,,
2020,8840,City of Hope,AR,Municipal,SPP,Y,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2020,8846,City of Hopkinsville,KY,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,8883,Houlton Water Company,ME,Municipal,NPCC,,,,Y,,,,,,,,,,,,N,,,,Y,,,,,,
2020,8884,Terrebonne Parish Consol Gov't,LA,Municipal,SPP,,,,,,,Y,,,,,,Y,Y,,,Y,,Y,Y,,,,Y,,
2020,8898,Houston County Elec Coop Inc,TX,Cooperative,TRE,Y,,Y,,,,Y,,,Y,,,Y,Y,,,,Y,,Y,,,Y,,,
2020,8901,CenterPoint Energy,TX,Investor Owned,TRE,Y,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,Y,Y
2020,8934,"Howell-Oregon Elec Coop, Inc",MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2020,8973,Town of Hudson - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,,Y,Y,,Y,Y,,,
2020,9023,City of Humboldt,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,9087,Town of Huntersville - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2020,9094,City of Huntsville - (AL),AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,9096,City of Lafayette - (LA),LA,Municipal,SPP,,,,,,,Y,,,,,,N,Y,,,Y,N,Y,Y,Y,Y,,,,
2020,9124,Hustisford Utilities,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,9130,Hutchinson Utilities Comm,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,Y,Y,,Y,Y,Y,,
2020,9187,City of Idaho Falls - (ID),ID,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,Y,,,Y,,Y,,,Y,Y
2020,9191,Idaho Power Co,ID,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2020,9216,Imperial Irrigation District,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,Y,,,,,Y,Y
2020,9230,City of Independence - (IA),IA,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,Y,,,Y,,,,,,
2020,9231,City of Independence - (MO),MO,Municipal,SPP,,,Y,,,,N,,,,,,Y,,,,Y,Y,Y,Y,,Y,,,Y,Y
2020,9234,Indiana Municipal Power Agency,IN,Political Subdivision,RFC,,,,N,Y,,,,,,Y,,,Y,,,Y,Y,Y,,,Y,,,Y,Y
2020,9246,"Indian Electric Coop, Inc",OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2020,9267,"Hoosier Energy R E C, Inc",IN,Cooperative,RFC,,,,,Y,Y,,,,,,,,Y,,,Y,Y,Y,,,Y,,,N,N
2020,9269,Indiana-Kentucky Electric Corp,OH,Investor Owned,RFC,,,,,Y,,,,,,,,,,,Y,Y,,,,,,,,,
2020,9273,Indianapolis Power & Light Co,IN,Investor Owned,RFC,,,,,Y,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,,Y,Y
2020,9286,Illinois Municipal Elec Agency,IL,Municipal Mktg Authority,SERC,,,,,N,Y,,,,,Y,,,Y,,,Y,,Y,,Y,Y,,,N,Y
2020,9292,Inter County Energy Coop Corp,KY,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2020,9324,Indiana Michigan Power Co,IN,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,Y,Y,,Y,,,Y,Y
2020,9331,Intercounty Electric Coop Assn,MO,Cooperative,SERC,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,N,
2020,9336,Intermountain Rural Elec Assn,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,N,,,,
2020,9417,Interstate Power and Light Co,IA,Investor Owned,MRO,,,Y,,,,,,,,,,,Y,,,Y,,Y,Y,Y,Y,N,N,Y,Y
2020,9425,Iowa Lakes Electric Coop,IA,Cooperative,MRO,,,N,,,,Y,,,,,,Y,,,N,Y,,,Y,,,,,Y,Y
2020,9431,Irwin Electric Membership Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,N,
2020,9475,Itasca-Mantrap Co-op Electrical Assn,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2020,9575,Jackson Energy Coop Corp - (KY),KY,Cooperative,SERC,,,,,N,Y,,,,,Y,,,,,,,,,Y,,,,,Y,Y
2020,9576,Jackson County Rural E M C - (IN),IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,Y,
2020,9590,"Jackson Electric Coop, Inc - (TX)",TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,,,,,Y,,,,,N,
2020,9601,Jackson Electric Member Corp - (GA),GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,Y
2020,9605,Jackson Purchase Energy Corporation,KY,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,,,,,Y,,,,,,
2020,9612,City of Jackson - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,9613,City of Lebanon - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,N,,Y,,,,,,
2020,9616,Beaches Energy Services,FL,Municipal,SERC,,N,,,,Y,,,,,,,,,,Y,,N,Y,Y,,,,Y,N,
2020,9617,JEA,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,Y,Y,,Y,,,,,Y,Y
2020,9645,Jamestown Board of Public Util,NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,Y,,Y,Y,,,,Y,Y,Y
2020,9665,Jasper County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2020,9667,City of Jasper - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,N,N,N,Y,,,,Y,,
2020,9668,"Jasper-Newton Elec Coop, Inc",TX,Cooperative,MRO,N,,Y,,,Y,,,,N,,,N,Y,,,,Y,,Y,,,,,N,
2020,9682,"Jefferson Davis Elec Coop, Inc",LA,Cooperative,SERC,,,,,,Y,,,,,,,Y,,,,,,,Y,,,,,,
2020,9689,Jefferson Electric Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,9690,Jefferson Utilities,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,9697,City of Jellico,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,9699,"Jemez Mountains Elec Coop, Inc",NM,Cooperative,WECC,N,,,,,,,Y,,,,,Y,,,,,,,Y,,,,,,
2020,9726,Jersey Central Power & Lt Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,N,Y,,Y,Y,,Y,Y
2020,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,9750,"Jo-Carroll Energy, Inc",IL,Cooperative,MRO,,,Y,,,Y,,,,,,,,Y,,,Y,,,Y,,,,Y,Y,Y
2020,9777,Johnson City - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,9778,Johnson County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2020,9837,Jones-Onslow Elec Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,9879,City Water and Light Plant,AR,Municipal,SPP,,,,,,,Y,,,,,,N,Y,,,Y,,Y,Y,,,,,N,N
2020,9936,Juneau Utility Comm,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,9949,Just Energy,CN,Retail Power Marketer,,N,,,,,,,,,,,,,,,,,,,,,,Y,,,
2020,9961,Kansas Electric Power Coop Inc,KS,Cooperative,MRO,,,Y,,,,N,N,,,,,Y,,,,Y,,Y,,,,,,,
2020,9964,Kenergy Corp,KY,Cooperative,,,,,,Y,Y,,,,,,,,Y,,,,,,Y,,,,,,
2020,9979,KAMO Electric Coop Inc,OK,Cooperative,SPP,,,,,,Y,,,,,,,N,,,Y,N,Y,Y,,,,,,,
2020,9996,City of Kansas City - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020,9999,Kankakee Valley Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,N,,,,Y,Y
2020,10000,Evergy Metro,MO,Investor Owned,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,,Y,,,Y,Y
2020,10005,"Evergy Kansas South, Inc",KS,Investor Owned,SPP,N,,Y,,N,N,N,N,,N,N,N,Y,N,,,Y,Y,Y,Y,N,Y,,,Y,Y
2020,10009,Karnes Electric Coop Inc,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2020,10012,Kay Electric Coop,OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,N,,,,Y,,,,,,
2020,10019,FreeState Electric Coop,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,Y,,,Y,,,,,,
2020,10035,Kansas Municipal Energy Agency,KS,Municipal Mktg Authority,SPP,,,,,,,Y,,,,,,Y,,,,Y,,Y,,,Y,,,,
2020,10056,City of Kaukauna,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,Y,,,Y,,,,,Y,Y
2020,10066,K C Electric Association,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2020,10071,Kauai Island Utility Cooperative,HI,Cooperative,HICC,,,,,,,,,,,,,,,,,Y,Y,N,Y,,,,,Y,Y
2020,10170,"Kiamichi Electric Coop, Inc",OK,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,Y,Y
2020,10171,Kentucky Utilities Co,KY,Investor Owned,SERC,N,N,,,N,Y,,,N,,N,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2020,10210,Ketchikan Public Utilities,AK,Municipal,AK,,,,,,,,,,,,,,,,,Y,N,Y,Y,,,,Y,,
2020,10226,"Utility Board of the City of Key West, F",FL,Municipal,,,Y,,,,,,,,,,,,,,Y,N,Y,Y,Y,,,,,Y,Y
2020,10325,Kings River Conservation Dist,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,N,N
2020,10331,Kingsport Power Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,N,,,,Y,Y
2020,10345,City of Kinston - (NC),NC,Municipal,SERC,N,,,,,Y,,,,,,,,,,Y,,N,,Y,,,,,,
2020,10370,City of Kirkwood - (MO),MO,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2020,10376,Kissimmee Utility Authority,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,N,N,Y,Y,,,,Y,Y,Y
2020,10378,"Kit Carson Electric Coop, Inc",NM,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,Y
2020,10393,PUD No 1 of Klickitat County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,Y,Y,Y
2020,10421,Knoxville Utilities Board,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,10433,Kodiak Electric Assn Inc,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,Y,,Y,,,,,N,
2020,10448,Kosciusko County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2020,10451,Kotzebue Electric Assn Inc,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,Y
2020,10454,Kootenai Electric Cooperative,ID,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,,
2020,10508,Village of L'Anse - (MI),MI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2020,10539,"La Plata Electric Assn, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2020,10574,L & O Power Co-operative,IA,Cooperative,MRO,,,,,,,,,,,,,,,,,,Y,,,,,,,,
2020,10579,City of LaFollette,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2020,10585,City of La Grange - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,Y,,
2020,10596,City of Lake Crystal - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,Y,,,,,,
2020,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Cooperative,SPP,,,,,N,N,,,,,,,,,,,,,,Y,Y,,Y,,Y,Y
2020,10603,"Laclede Electric Coop, Inc",MO,Cooperative,SERC,,,,,,Y,Y,,,N,,,Y,,,,,,,Y,,,,,,
2020,10605,Lake Mills Light & Water,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2020,10618,Lake Region Electric Cooperative - (MN),MN,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
